Branch Code,Branch Name,Product Type,Product Name,Scheme Name,Customer Id,Application ID,Application Type,Channel
670,RAJKOT HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000206114,APHL000000141463,New Application,Connector
183,NARSINGHPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212591,APHL000000144413,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000194365,APHL000000136038,New Application,DIRECT
661,DHAMNOD HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000199790,APHL000000137498,New Application,DIRECT
415,RATLAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000211491,APHL000000143042,Balance Transfer with Top-up,DIRECT
597,TRICHY HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000166052,APHL000000120540,New Application,DIRECT
659,NOIDA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000193119,APHL000000135174,New Application,Connector
611,GANDHIDHAM HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000202119,APHL000000137288,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000194789,APHL000000136395,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000204720,APHL000000141309,New Application,DIRECT
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202716,APHL000000140156,New Application,DIRECT
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000206582,APHL000000141431,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000201623,APHL000000139580,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000163184,APHL000000118763,New Application,Connector
596,KANPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211100,APHL000000143310,New Application,DIRECT
573,Sanawad HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000209486,APHL000000142907,New Application,DIRECT
213,AMRITSAR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000186669,APHL000000131350,New Application,DIRECT
591,GUNA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210464,APHL000000135681,New Application,Connector
607,SHIVAMOGGA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201721,APHL000000137720,New Application,DIRECT
399,GHAZIABAD,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000210780,APHL000000143946,Balance Transfer without Top-up,Connector
669,ALIGARH HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Commercial Purchase,GLBCUST00000180440,APHL000000127899,New Application,DIRECT
62,JODHPUR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000208678,APHL000000143199,New Application,Connector
634,CHANDIGARH HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000207007,APHL000000141596,New Application,Connector
659,NOIDA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210077,APHL000000143887,New Application,Connector
538,ELURU,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209646,APHL000000141224,New Application,Connector
585,ROHTAK HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000208320,APHL000000143003,Top-up without Closure,Connector
628,NAGPUR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000212678,APHL000000144260,New Application,Connector
557,RUDRAPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000203004,APHL000000140348,New Application,DIRECT
40,BATHINDA,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000209910,APHL000000143318,New Application,Connector
472,DEWAS,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000210575,APHL000000144723,New Application,DIRECT
615,INDORE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000208581,APHL000000142619,New Application,Connector
682,MUZAFFARNAGAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201634,APHL000000136714,New Application,DIRECT
55,VARANASI,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000207001,APHL000000140699,New Application,Connector
630,LUCKNOW HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000212573,APHL000000144758,Balance Transfer with Top-up,Connector
213,AMRITSAR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000211194,APHL000000142423,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000169402,APHL000000122777,New Application,DIRECT
540,SAHARANPUR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000212632,APHL000000143773,New Application,Connector
274,MANDSAUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000170681,APHL000000123630,New Application,DIRECT
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212747,APHL000000144802,New Application,DIRECT
589,SURAT HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000202441,APHL000000137352,New Application,Connector
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204312,APHL000000139400,New Application,DIRECT
392,UNNAO,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212343,APHL000000143190,New Application,DIRECT
630,LUCKNOW HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000208443,APHL000000143030,New Application,DIRECT
659,NOIDA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000201915,APHL000000139527,New Application,Connector
657,BHIWANI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000203847,APHL000000141056,New Application,Connector
636,VILLUPURAM HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000202111,APHL000000139578,Balance Transfer with Top-up,Connector
649,NEW DELHI HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000205066,APHL000000141397,New Application,Connector
691,KASHIPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205630,APHL000000141962,New Application,DIRECT
620,DURGAPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000207381,APHL000000142590,New Application,Connector
658,FIROZABAD HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212493,APHL000000144221,New Application,Connector
626,VADODARA HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000211943,APHL000000142941,New Application,DIRECT
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208056,APHL000000142898,New Application,Connector
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000199675,APHL000000138090,New Application,Connector
13,ASANSOL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000205734,APHL000000136015,Balance Transfer with Top-up,DIRECT
661,DHAMNOD HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000207614,APHL000000138556,New Application,DIRECT
584,PANIPAT HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000198631,APHL000000137416,New Application,DIRECT
104,AHMEDABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209681,APHL000000142580,New Application,DIRECT
536,KAKINADA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000170754,APHL000000123298,New Application,Connector
603,Ayodhya HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000212458,APHL000000144596,New Application,Alternate Channel
625,LUDHIANA HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000199646,APHL000000137736,New Application,DIRECT
34,DEHRADUN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000208930,APHL000000142621,Top-up without Closure,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212088,APHL000000143264,New Application,DIRECT
595,JALANDHAR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210718,APHL000000144000,New Application,DIRECT
235,KALYAN,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000206852,APHL000000140669,New Application,Connector
604,BAREILLY HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000168894,APHL000000121597,New Application,Connector
615,INDORE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000207474,APHL000000141716,Balance Transfer with Top-up,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208062,APHL000000138777,New Application,DIRECT
583,KARNAL HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000212538,APHL000000144750,Balance Transfer without Top-up,Connector
659,NOIDA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000195534,APHL000000127329,New Application,DIRECT
593,KHARGONE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000133528,APHL000000103300,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204251,APHL000000141403,New Application,DIRECT
593,KHARGONE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000207942,APHL000000138207,Balance Transfer without Top-up,DIRECT
668,RAJAHMUNDRY HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205617,APHL000000140167,New Application,Connector
653,SIKAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000163736,APHL000000119733,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000210520,APHL000000143939,New Application,DIRECT
629,PITHAMPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204184,APHL000000141296,New Application,DIRECT
587,UDAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000165479,APHL000000114017,New Application,DIRECT
34,DEHRADUN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212715,APHL000000144796,New Application,DIRECT
415,RATLAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000203941,APHL000000139968,New Application,DIRECT
560,FARIDKOT,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205955,APHL000000140673,New Application,Connector
596,KANPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209153,APHL000000143133,New Application,Connector
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000207397,APHL000000142378,New Application,Connector
681,SONIPAT HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000207210,APHL000000141182,New Application,DIRECT
258,L B NAGAR - HYDERABAD,Home Loan,HOME LOAN,Self Construction,GLBCUST00000194144,APHL000000135642,New Application,Connector
638,JUNAGADH HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000209402,APHL000000143069,New Application,Connector
585,ROHTAK HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000172079,APHL000000123460,New Application,Connector
494,THENI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000188310,APHL000000131542,New Application,DIRECT
666,ALWAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000186433,APHL000000131590,New Application,DIRECT
673,KENGERI BANGALORE,Home Loan,HOME LOAN,Self Construction,GLBCUST00000093503,APHL000000081505,New Application,DSA
672,BANASWADI,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000207928,APHL000000142876,Balance Transfer without Top-up,Connector
629,PITHAMPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000209396,APHL000000143540,New Application,DIRECT
118,COIMBATORE,Home Loan,HOME LOAN,Self Construction,GLBCUST00000169648,APHL000000122268,New Application,DIRECT
274,MANDSAUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000134131,APHL000000103753,New Application,Connector
40,BATHINDA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000125673,APHL000000099591,New Application,DIRECT
129,DAVANGERE,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000207849,APHL000000142757,Balance Transfer with Top-up,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000169108,APHL000000122245,New Application,Connector
575,Tiruvanamalai HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212859,APHL000000144827,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000119481,APHL000000096893,New Application,DIRECT
676,BULANDSHAHR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000192347,APHL000000132103,Balance Transfer with Top-up,DIRECT
627,NASHIK HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000204423,APHL000000138625,New Application,Connector
672,BANASWADI,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000208820,APHL000000143280,New Application,Connector
474,SHUJALPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000162264,APHL000000118577,New Application,Connector
654,JHANSI HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000206341,APHL000000140181,New Application,DIRECT
173,HARIDWAR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000207285,APHL000000142285,New Application,DIRECT
596,KANPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000204240,APHL000000140381,New Application,Connector
474,SHUJALPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212387,APHL000000144717,New Application,DIRECT
640,BADWANI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209458,APHL000000143389,New Application,DIRECT
644,AMEERPET HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000204058,APHL000000140423,New Application,Connector
412,DHAR,Home Loan,HOME LOAN,Extension,GLBCUST00000211372,APHL000000142451,Top-up without Closure,DIRECT
644,AMEERPET HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000198805,APHL000000137523,New Application,Connector
385,BHIMAVARAM,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000207168,APHL000000142192,New Application,Connector
695,TENKASI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000211413,APHL000000144427,Balance Transfer with Top-up,Connector
472,DEWAS,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209099,APHL000000143104,New Application,Connector
644,AMEERPET HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000208506,APHL000000142401,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000193623,APHL000000135748,New Application,DIRECT
34,DEHRADUN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000165959,APHL000000120597,New Application,Connector
126,MADURAI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000203918,APHL000000139984,New Application,Connector
652,GURUGRAM HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Commercial Purchase,GLBCUST00000212048,APHL000000144605,New Application,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000174139,APHL000000124875,Balance Transfer with Top-up,Connector
691,KASHIPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000202456,APHL000000139345,New Application,DIRECT
634,CHANDIGARH HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000211176,APHL000000144133,New Application,Connector
650,BHUBANESHWAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000197925,APHL000000137132,Top-up without Closure,Connector
540,SAHARANPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000153840,APHL000000114053,New Application,Connector
401,MATHURA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204230,APHL000000140064,New Application,Connector
586,PATIALA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208418,APHL000000142920,New Application,Connector
415,RATLAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000204481,APHL000000138069,Balance Transfer with Top-up,DIRECT
604,BAREILLY HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000180111,APHL000000127237,New Application,Connector
660,RAEBARELI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000199431,APHL000000138016,New Application,Connector
561,NAGERKOIL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000172571,APHL000000124946,New Application,DIRECT
623,RO JAIPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000210374,APHL000000143991,Top-up without Closure,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Renovation,GLBCUST00000209542,APHL000000143676,New Application,Connector
637,AHMEDABAD HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000211313,APHL000000143468,Balance Transfer with Top-up,Connector
650,BHUBANESHWAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000132502,APHL000000103041,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000198317,APHL000000137308,New Application,DIRECT
660,RAEBARELI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211185,APHL000000143657,New Application,Connector
633,FARIDABAD HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000144264,APHL000000108947,New Application,Connector
593,KHARGONE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209498,APHL000000142777,New Application,DIRECT
415,RATLAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000207846,APHL000000139864,New Application,DIRECT
664,SHAHJAHANPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000196129,APHL000000136266,New Application,Connector
197,BHOPAL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000206601,APHL000000141669,New Application,Connector
605,MEERUT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000208166,APHL000000142507,Top-up without Closure,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211584,APHL000000144515,New Application,DIRECT
640,BADWANI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000211243,APHL000000144216,New Application,DIRECT
53,VIJAYAWADA,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000203486,APHL000000140530,New Application,Connector
199,KOTA,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000207589,APHL000000142330,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000168100,APHL000000121506,New Application,Connector
540,SAHARANPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000211305,APHL000000143313,New Application,DIRECT
659,NOIDA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000211637,APHL000000139992,New Application,DIRECT
644,AMEERPET HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000100586,APHL000000085654,New Application,DIRECT
564,SURYAPET,Home Loan,HOME LOAN,Self Construction,GLBCUST00000184798,APHL000000130120,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000128565,APHL000000100982,New Application,Connector
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000212430,APHL000000144480,New Application,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000211226,APHL000000143942,New Application,Connector
566,SANGAREDDY,Home Loan,HOME LOAN,Self Construction,GLBCUST00000165775,APHL000000120523,New Application,Connector
392,UNNAO,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212461,APHL000000141581,New Application,DIRECT
54,VISHAKHAPATNAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000210470,APHL000000142706,New Application,Connector
